tweet_id,timestamp,name,rating_numerator,rating_denominator,dog_stage,value,breed,confidence,retweet_count,favorite_count
735274964362878976,2016-05-25 01:03:06+00:00,none,11,10,floofer,None,none,0.0,4707.0,9629.0
735256018284875776,2016-05-24 23:47:49+00:00,kellogg,8,10,floofer,None,Staffordshire_bullterrier,0.523191,993.0,3675.0
735137028879360001,2016-05-24 15:55:00+00:00,buckley,9,10,floofer,None,Walker_hound,0.413535,1092.0,3428.0
734912297295085568,2016-05-24 01:02:00+00:00,jax,10,10,floofer,None,Maltese_dog,0.847292,572.0,2993.0
734787690684657664,2016-05-23 16:46:51+00:00,none,13,10,floofer,None,golden_retriever,0.883991,7102.0,13745.0
734776360183431168,2016-05-23 16:01:50+00:00,livvie,11,10,floofer,None,Siberian_husky,0.304902,608.0,2742.0
734559631394082816,2016-05-23 01:40:38+00:00,none,10,10,floofer,None,,,,
733828123016450049,2016-05-21 01:13:53+00:00,terry,10,10,floofer,None,beagle,0.4723239999999999,881.0,3926.0
733822306246479872,2016-05-21 00:50:46+00:00,moose,10,10,floofer,floofer,Lhasa,0.457356,1141.0,4015.0
733482008106668032,2016-05-20 02:18:32+00:00,none,10,10,floofer,None,French_bulldog,0.619382,1065.0,3438.0
733460102733135873,2016-05-20 00:51:30+00:00,hermione,11,10,floofer,None,chow,0.931275,1451.0,4605.0
733109485275860992,2016-05-19 01:38:16+00:00,none,12,10,floofer,None,golden_retriever,0.945523,17621.0,44619.0
732732193018155009,2016-05-18 00:39:02+00:00,ralpher,12,10,floofer,None,Staffordshire_bullterrier,0.127969,599.0,2671.0
732726085725589504,2016-05-18 00:14:46+00:00,aldrick,11,10,floofer,None,Pomeranian,0.961902,1003.0,3855.0
732585889486888962,2016-05-17 14:57:41+00:00,none,10,10,floofer,None,Staffordshire_bullterrier,0.843359,868.0,4016.0
732375214819057664,2016-05-17 01:00:32+00:00,kyle,11,10,floofer,None,basset,0.000547053,2838.0,8832.0
732005617171337216,2016-05-16 00:31:53+00:00,larry,11,10,floofer,None,English_setter,0.677408,6154.0,16324.0
731285275100512256,2016-05-14 00:49:30+00:00,solomon,12,10,floofer,None,Pembroke,0.967103,1090.0,3798.0
730924654643314689,2016-05-13 00:56:32+00:00,unacceptable,9,10,floofer,None,Newfoundland,0.0862411,2234.0,6682.0
730573383004487680,2016-05-12 01:40:42+00:00,rooney,10,10,floofer,None,American_Staffordshire_terrier,0.810158,2435.0,5407.0
730427201120833536,2016-05-11 15:59:50+00:00,crystal,11,10,floofer,None,Eskimo_dog,0.682082,1176.0,3809.0
730211855403241472,2016-05-11 01:44:07+00:00,ziva,11,10,floofer,None,pug,0.341663,1182.0,4180.0
730196704625098752,2016-05-11 00:43:55+00:00,charles,6,10,floofer,None,none,0.0,2172.0,5339.0
729854734790754305,2016-05-10 02:05:03+00:00,ollie,11,10,floofer,None,none,0.0,1268.0,4396.0
729823566028484608,2016-05-10 00:01:12+00:00,stefan,13,10,floofer,None,kelpie,0.218408,1390.0,4358.0
729463711119904772,2016-05-09 00:11:16+00:00,pupcasso,13,10,floofer,None,German_shepherd,0.829307,2586.0,6340.0
729113531270991872,2016-05-08 00:59:46+00:00,none,10,10,floofer,None,none,0.0,370.0,2054.0
728986383096946689,2016-05-07 16:34:32+00:00,puff,11,10,floofer,None,Maltese_dog,0.95207,917.0,3460.0
728760639972315136,2016-05-07 01:37:30+00:00,none,13,10,floofer,None,Pembroke,0.939134,1911.0,5090.0
728751179681943552,2016-05-07 00:59:55+00:00,flurpson,10,10,floofer,None,Saint_Bernard,0.48205,757.0,3032.0
728653952833728512,2016-05-06 18:33:34+00:00,coleman,8,10,floofer,None,none,0.0,1169.0,3620.0
728409960103686147,2016-05-06 02:24:02+00:00,wallace,10,10,floofer,None,Saint_Bernard,0.0942456,2269.0,5383.0
728387165835677696,2016-05-06 00:53:27+00:00,enchilada,12,10,floofer,None,collie,0.266414,1075.0,3999.0
728046963732717569,2016-05-05 02:21:37+00:00,raymond,11,10,floofer,None,Newfoundland,0.255971,1328.0,4722.0
728035342121635841,2016-05-05 01:35:26+00:00,all,12,10,floofer,None,Pomeranian,0.248664,1872.0,4953.0
728015554473250816,2016-05-05 00:16:48+00:00,rueben,11,10,floofer,None,cocker_spaniel,0.384559,1219.0,4479.0
727685679342333952,2016-05-04 02:26:00+00:00,cilantro,12,10,floofer,None,Border_collie,0.462408,720.0,3206.0
727644517743104000,2016-05-03 23:42:26+00:00,none,13,10,floofer,None,Great_Pyrenees,0.457164,1962.0,6431.0
727524757080539137,2016-05-03 15:46:33+00:00,none,10,10,floofer,None,Pomeranian,0.958834,1379.0,4900.0
727314416056803329,2016-05-03 01:50:44+00:00,none,11,10,floofer,None,toy_poodle,0.827469,834.0,3623.0
727286334147182592,2016-05-02 23:59:09+00:00,none,9,10,floofer,None,Chihuahua,0.0705542,920.0,3324.0
727175381690781696,2016-05-02 16:38:15+00:00,karll,10,10,floofer,None,flat-coated_retriever,0.656463,1540.0,4209.0
727155742655025152,2016-05-02 15:20:13+00:00,none,11,10,floofer,None,,,,
726935089318363137,2016-05-02 00:43:25+00:00,sprout,12,10,floofer,None,toy_poodle,0.083749,2738.0,7496.0
726887082820554753,2016-05-01 21:32:40+00:00,blitz,10,10,floofer,None,soft-coated_wheaten_terrier,0.5159189999999999,1677.0,4195.0
726828223124897792,2016-05-01 17:38:46+00:00,bloop,12,10,floofer,None,miniature_pinscher,0.2553269999999999,1124.0,3882.0
726224900189511680,2016-04-30 01:41:23+00:00,none,9,10,floofer,None,standard_poodle,0.261112,1302.0,4811.0
725842289046749185,2016-04-29 00:21:01+00:00,colby,12,10,floofer,None,toy_poodle,0.420463,2970.0,7691.0
725786712245440512,2016-04-28 20:40:11+00:00,lillie,11,10,floofer,None,chow,0.335761,1527.0,4537.0
725729321944506368,2016-04-28 16:52:08+00:00,lola,12,10,floofer,None,boxer,0.599076,2009.0,5646.0
725458796924002305,2016-04-27 22:57:10+00:00,none,13,10,floofer,None,,,,
724983749226668032,2016-04-26 15:29:30+00:00,fred,12,10,floofer,None,golden_retriever,0.67575,1462.0,4040.0
724771698126512129,2016-04-26 01:26:53+00:00,none,11,10,floofer,None,German_short-haired_pointer,0.835491,725.0,2593.0
724405726123311104,2016-04-25 01:12:38+00:00,ashleigh,10,10,floofer,None,golden_retriever,0.240695,1847.0,5800.0
724049859469295616,2016-04-24 01:38:33+00:00,kreggory,10,10,floofer,None,Border_collie,0.581835,1984.0,4738.0
724046343203856385,2016-04-24 01:24:35+00:00,sarge,10,10,floofer,None,boxer,0.8262719999999999,620.0,2901.0
724004602748780546,2016-04-23 22:38:43+00:00,luther,11,10,floofer,None,pug,0.0188769,1790.0,4561.0
723912936180330496,2016-04-23 16:34:28+00:00,sugar,12,10,floofer,None,Samoyed,0.991772,1374.0,4236.0
723688335806480385,2016-04-23 01:41:59+00:00,reginald,12,10,floofer,None,chow,0.0890102,3347.0,8435.0
723673163800948736,2016-04-23 00:41:42+00:00,ivar,10,10,floofer,None,golden_retriever,0.83939,1011.0,3291.0
723179728551723008,2016-04-21 16:00:57+00:00,jangle,8,10,floofer,None,Norwegian_elkhound,0.0568505,2110.0,5761.0
722613351520608256,2016-04-20 02:30:23+00:00,schnitzel,12,10,floofer,None,Labrador_retriever,0.5309149999999999,1831.0,5393.0
721503162398597120,2016-04-17 00:58:53+00:00,panda,11,10,floofer,None,Pomeranian,0.99775,2124.0,5086.0
721001180231503872,2016-04-15 15:44:11+00:00,oliver,11,10,floofer,None,Samoyed,0.950053,686.0,2748.0
720785406564900865,2016-04-15 01:26:47+00:00,archie,12,10,floofer,None,Chihuahua,0.8964219999999999,866.0,3400.0
720775346191278080,2016-04-15 00:46:48+00:00,berkeley,10,10,floofer,None,Newfoundland,0.4899699999999999,760.0,2702.0
720415127506415616,2016-04-14 00:55:25+00:00,none,10,10,floofer,None,Rottweiler,0.990312,1681.0,4503.0
720389942216527872,2016-04-13 23:15:21+00:00,ralphé,11,10,floofer,None,Pembroke,0.873977,2840.0,6974.0
720340705894408192,2016-04-13 19:59:42+00:00,derek,10,10,floofer,None,none,0.0,1098.0,3131.0
720059472081784833,2016-04-13 01:22:10+00:00,charleson,9,10,floofer,None,Mexican_hairless,0.451852,1268.0,4229.0
720043174954147842,2016-04-13 00:17:25+00:00,neptune,11,10,floofer,None,Samoyed,0.954517,2253.0,5332.0
719991154352222208,2016-04-12 20:50:42+00:00,none,10,10,floofer,None,golden_retriever,0.605304,1979.0,5281.0
719704490224398336,2016-04-12 01:51:36+00:00,clyde,12,10,floofer,None,none,0.0,1645.0,4974.0
719551379208073216,2016-04-11 15:43:12+00:00,harnold,10,10,floofer,None,malamute,0.873233,2192.0,5515.0
719367763014393856,2016-04-11 03:33:34+00:00,sid,11,10,floofer,None,soft-coated_wheaten_terrier,0.0509709999999999,827.0,3022.0
719339463458033665,2016-04-11 01:41:07+00:00,lucy,10,10,floofer,None,golden_retriever,0.765778,1403.0,4822.0
719332531645071360,2016-04-11 01:13:34+00:00,pippa,11,10,floofer,None,Dandie_Dinmont,0.224415,1078.0,3711.0
718971898235854848,2016-04-10 01:20:33+00:00,sadie,10,10,floofer,None,golden_retriever,0.140394,1231.0,3818.0
718939241951195136,2016-04-09 23:10:47+00:00,otis,12,10,floofer,None,Pembroke,0.7663270000000001,1973.0,5720.0
718631497683582976,2016-04-09 02:47:55+00:00,none,10,10,floofer,None,Pomeranian,0.993718,9126.0,20697.0
718613305783398402,2016-04-09 01:35:37+00:00,carper,11,10,floofer,None,Labrador_retriever,0.58458,542.0,2669.0
718540630683709445,2016-04-08 20:46:50+00:00,none,10,10,floofer,None,Maltese_dog,0.632289,1137.0,2730.0
718460005985447936,2016-04-08 15:26:28+00:00,bowie,9,10,floofer,None,Boston_bull,0.252781,602.0,2846.0
718454725339934721,2016-04-08 15:05:29+00:00,none,13,10,floofer,None,none,0.0,1685.0,5320.0
718246886998687744,2016-04-08 01:19:36+00:00,alexanderson,3,10,floofer,None,Chihuahua,0.354488,565.0,2115.0
718234618122661888,2016-04-08 00:30:51+00:00,suki,11,10,floofer,None,malamute,0.370152,1127.0,4217.0
717841801130979328,2016-04-06 22:29:56+00:00,barclay,11,10,floofer,None,Brittany_spaniel,0.922876,670.0,2660.0
717790033953034240,2016-04-06 19:04:14+00:00,none,10,10,floofer,None,none,0.0,1272.0,3170.0
717537687239008257,2016-04-06 02:21:30+00:00,a,11,10,floofer,None,golden_retriever,0.779356,2069.0,6281.0
717428917016076293,2016-04-05 19:09:17+00:00,skittle,11,10,floofer,None,,,,
717421804990701568,2016-04-05 18:41:02+00:00,ebby,9,10,floofer,None,miniature_pinscher,0.286479,945.0,3446.0
717047459982213120,2016-04-04 17:53:31+00:00,flávio,12,10,floofer,None,golden_retriever,0.983548,2135.0,6826.0
717009362452090881,2016-04-04 15:22:08+00:00,smokey,10,10,floofer,None,Siberian_husky,0.506154,1102.0,3583.0
716802964044845056,2016-04-04 01:41:58+00:00,link,10,10,floofer,None,malinois,0.619577,1317.0,4627.0
716791146589110272,2016-04-04 00:55:01+00:00,jennifur,11,10,floofer,None,Pomeranian,0.468751,1474.0,5204.0
716730379797970944,2016-04-03 20:53:33+00:00,none,12,10,floofer,None,,,,
716447146686459905,2016-04-03 02:08:05+00:00,ozzy,13,10,floofer,None,,,,
716285507865542656,2016-04-02 15:25:47+00:00,stephanus,12,10,floofer,None,Yorkshire_terrier,0.4304199999999999,1225.0,3041.0
716080869887381504,2016-04-02 01:52:38+00:00,none,11,10,floofer,None,golden_retriever,0.638625,1935.0,5272.0
715928423106027520,2016-04-01 15:46:52+00:00,bubbles,11,10,floofer,None,pug,0.976685,987.0,3485.0
715758151270801409,2016-04-01 04:30:16+00:00,old,13,10,floofer,None,,,,
715733265223708672,2016-04-01 02:51:22+00:00,a,10,10,floofer,None,Dandie_Dinmont,0.740229,1920.0,5093.0
715704790270025728,2016-04-01 00:58:13+00:00,bentley,11,10,floofer,None,,,,
715696743237730304,2016-04-01 00:26:15+00:00,toby,10,10,floofer,None,Staffordshire_bullterrier,0.427836,1454.0,4257.0
715680795826982913,2016-03-31 23:22:53+00:00,zeus,12,10,floofer,None,golden_retriever,0.990715,1813.0,4719.0
715360349751484417,2016-03-31 02:09:32+00:00,bertson,11,10,floofer,None,none,0.0,1772.0,5955.0
715342466308784130,2016-03-31 00:58:29+00:00,oscar,10,10,floofer,None,West_Highland_white_terrier,0.597111,768.0,3294.0
715220193576927233,2016-03-30 16:52:36+00:00,nico,10,10,floofer,None,Chihuahua,0.584026,736.0,2630.0
715200624753819648,2016-03-30 15:34:51+00:00,michelangelope,12,10,floofer,None,Chihuahua,0.956787,2110.0,5578.0
715009755312439296,2016-03-30 02:56:24+00:00,siba,12,10,floofer,None,Chihuahua,0.142288,1392.0,4550.0
714982300363173890,2016-03-30 01:07:18+00:00,calbert,9,10,floofer,None,Brittany_spaniel,0.944376,1166.0,4094.0
714962719905021952,2016-03-29 23:49:30+00:00,none,12,10,floofer,None,,,,
714957620017307648,2016-03-29 23:29:14+00:00,curtis,10,10,floofer,None,Great_Pyrenees,0.2515159999999999,1595.0,4503.0
714631576617938945,2016-03-29 01:53:39+00:00,benedict,4,10,floofer,None,none,0.0,1122.0,3571.0
714606013974974464,2016-03-29 00:12:05+00:00,none,12,10,floofer,None,Norfolk_terrier,0.293007,1038.0,3938.0
714485234495041536,2016-03-28 16:12:09+00:00,blitz,10,10,floofer,None,,,,
714258258790387713,2016-03-28 01:10:13+00:00,travis,10,10,floofer,None,collie,0.176758,808.0,3281.0
714251586676113411,2016-03-28 00:43:43+00:00,thumas,8,10,floofer,None,soft-coated_wheaten_terrier,0.751962,940.0,3570.0
714214115368108032,2016-03-27 22:14:49+00:00,none,13,10,floofer,None,pug,0.533967,990.0,2480.0
714141408463036416,2016-03-27 17:25:54+00:00,none,10,10,floofer,None,Labrador_retriever,0.586951,1569.0,4673.0
713919462244790272,2016-03-27 02:43:58+00:00,kanu,12,10,floofer,None,Siberian_husky,0.4632229999999999,869.0,3564.0
713909862279876608,2016-03-27 02:05:49+00:00,doug,12,10,floofer,None,,,,
713761197720473600,2016-03-26 16:15:05+00:00,piper,12,10,floofer,None,Brittany_spaniel,0.797936,1541.0,5308.0
713411074226274305,2016-03-25 17:03:49+00:00,none,11,10,floofer,None,Great_Pyrenees,0.720337,1440.0,4802.0
713177543487135744,2016-03-25 01:35:51+00:00,lance,10,10,floofer,None,whippet,0.734244,3183.0,7854.0
713175907180089344,2016-03-25 01:29:21+00:00,opie,10,10,floofer,None,malamute,0.4306239999999999,1630.0,4851.0
712809025985978368,2016-03-24 01:11:29+00:00,stubert,10,10,floofer,None,Labrador_retriever,0.8686709999999999,7602.0,20378.0
712717840512598017,2016-03-23 19:09:09+00:00,none,10,10,floofer,None,Great_Pyrenees,0.732043,5616.0,13474.0
712668654853337088,2016-03-23 15:53:42+00:00,sunny,10,10,floofer,None,Labrador_retriever,0.829058,1367.0,4531.0
712438159032893441,2016-03-23 00:37:48+00:00,kane,11,10,floofer,None,Great_Pyrenees,0.069457,1756.0,5799.0
712309440758808576,2016-03-22 16:06:19+00:00,none,12,10,floofer,None,,,,
712097430750289920,2016-03-22 02:03:52+00:00,none,10,10,floofer,None,Labrador_retriever,0.720481,1172.0,4144.0
712092745624633345,2016-03-22 01:45:15+00:00,steven,7,10,floofer,None,none,0.0,1016.0,3211.0
712085617388212225,2016-03-22 01:16:55+00:00,olive,11,10,floofer,None,Shih-Tzu,0.625129,556.0,3531.0
712065007010385924,2016-03-21 23:55:01+00:00,chester,6,10,floofer,None,none,0.0,700.0,2451.0
711968124745228288,2016-03-21 17:30:03+00:00,winston,10,10,floofer,None,none,0.0,2601.0,8776.0
711743778164514816,2016-03-21 02:38:34+00:00,roosevelt,11,10,floofer,None,Lakeland_terrier,0.4595149999999999,1101.0,3095.0
711732680602345472,2016-03-21 01:54:29+00:00,none,10,10,floofer,None,Ibizan_hound,0.334929,4653.0,9756.0
711694788429553666,2016-03-20 23:23:54+00:00,none,13,10,floofer,None,none,0.0,20500.0,35865.0
711652651650457602,2016-03-20 20:36:28+00:00,gary,9,10,floofer,None,none,0.0,1037.0,4228.0
711363825979756544,2016-03-20 01:28:47+00:00,none,11,10,floofer,None,Pembroke,0.7509060000000001,1287.0,3996.0
711306686208872448,2016-03-19 21:41:44+00:00,none,3,10,floofer,None,Dandie_Dinmont,0.0867925,819.0,3596.0
711008018775851008,2016-03-19 01:54:56+00:00,chuckles,11,10,floofer,None,French_bulldog,0.731405,710.0,3275.0
710997087345876993,2016-03-19 01:11:29+00:00,milo,12,10,floofer,None,malamute,0.28126,1561.0,4960.0
710844581445812225,2016-03-18 15:05:29+00:00,staniel,10,10,floofer,None,Pembroke,0.200407,779.0,2775.0
710833117892898816,2016-03-18 14:19:56+00:00,sora,12,10,floofer,None,Pembroke,0.803742,606.0,2937.0
710609963652087808,2016-03-17 23:33:12+00:00,none,12,10,floofer,None,,,,
710588934686908417,2016-03-17 22:09:38+00:00,beemo,12,10,floofer,None,Pembroke,0.982004,2107.0,4968.0
710296729921429505,2016-03-17 02:48:31+00:00,oshie,12,10,floofer,None,,,,
710283270106132480,2016-03-17 01:55:02+00:00,gunner,11,10,floofer,None,Shih-Tzu,0.932401,580.0,2308.0
710272297844797440,2016-03-17 01:11:26+00:00,infuriating,11,10,floofer,None,Old_English_sheepdog,0.586307,1425.0,4945.0
710269109699739648,2016-03-17 00:58:46+00:00,none,13,10,floofer,None,pug,0.415495,1257.0,2613.0
710153181850935296,2016-03-16 17:18:07+00:00,lacy,11,10,floofer,None,cocker_spaniel,0.00271296,1006.0,3153.0
710140971284037632,2016-03-16 16:29:35+00:00,tater,8,10,floofer,None,Pekinese,0.95317,1008.0,3017.0
710117014656950272,2016-03-16 14:54:24+00:00,none,11,10,floofer,None,toy_poodle,0.802092,2233.0,5999.0
709918798883774466,2016-03-16 01:46:45+00:00,watson,12,10,floofer,None,Pembroke,0.956222,1215.0,3250.0
709901256215666688,2016-03-16 00:37:03+00:00,none,12,10,floofer,None,none,0.0,112.0,732.0
709852847387627521,2016-03-15 21:24:41+00:00,none,12,10,floofer,None,Chihuahua,0.945629,1336.0,3824.0
709566166965075968,2016-03-15 02:25:31+00:00,olaf,12,10,floofer,None,chow,0.999837,1367.0,3865.0
709556954897764353,2016-03-15 01:48:55+00:00,cecil,12,10,floofer,None,golden_retriever,0.790026,1204.0,3593.0
709519240576036864,2016-03-14 23:19:03+00:00,vince,9,10,floofer,None,cocker_spaniel,0.4149819999999999,277.0,1620.0
709449600415961088,2016-03-14 18:42:20+00:00,karma,10,10,floofer,None,Maltese_dog,0.780187,665.0,2420.0
709409458133323776,2016-03-14 16:02:49+00:00,billy,8,10,floofer,None,Shetland_sheepdog,0.79745,788.0,2855.0
709225125749587968,2016-03-14 03:50:21+00:00,walker,11,10,floofer,None,Labrador_retriever,0.271109,647.0,2615.0
709207347839836162,2016-03-14 02:39:42+00:00,penny,11,10,floofer,None,Chihuahua,0.948323,6567.0,13755.0
709179584944730112,2016-03-14 00:49:23+00:00,sammy,13,10,floofer,None,,,,
709158332880297985,2016-03-13 23:24:56+00:00,rodney,10,10,floofer,None,Siberian_husky,0.212957,470.0,2236.0
709042156699303936,2016-03-13 15:43:18+00:00,klevin,9,10,floofer,None,Rottweiler,0.0681793,1864.0,5197.0
708853462201716736,2016-03-13 03:13:29+00:00,lucy,8,10,floofer,None,,,,
708845821941387268,2016-03-13 02:43:08+00:00,none,9,10,floofer,None,schipperke,0.74564,1015.0,3226.0
708834316713893888,2016-03-13 01:57:25+00:00,malikai,10,10,floofer,None,Eskimo_dog,0.283945,571.0,1860.0
708810915978854401,2016-03-13 00:24:26+00:00,mister,10,10,floofer,None,golden_retriever,0.976139,7848.0,18036.0
708738143638450176,2016-03-12 19:35:15+00:00,coco,11,10,floofer,None,Pomeranian,0.933457,917.0,2997.0
708711088997666817,2016-03-12 17:47:45+00:00,smokey,11,10,floofer,None,German_short-haired_pointer,0.0526946,834.0,2790.0
708479650088034305,2016-03-12 02:28:06+00:00,bear,13,10,floofer,None,Shih-Tzu,0.218479,765.0,2768.0
708469915515297792,2016-03-12 01:49:25+00:00,bobble,11,10,floofer,None,Chihuahua,0.748163,926.0,3357.0
708400866336894977,2016-03-11 21:15:02+00:00,none,12,10,floofer,None,,,,
708356463048204288,2016-03-11 18:18:36+00:00,oliver,10,10,floofer,None,pug,0.871283,1520.0,3929.0
708349470027751425,2016-03-11 17:50:48+00:00,river,11,10,floofer,None,basenji,0.187158,831.0,2568.0
708149363256774660,2016-03-11 04:35:39+00:00,jebberson,10,10,floofer,None,Cardigan,0.350993,1727.0,4672.0
708130923141795840,2016-03-11 03:22:23+00:00,none,11,10,floofer,None,French_bulldog,0.710354,943.0,3707.0
708119489313951744,2016-03-11 02:36:57+00:00,cooper,9,10,floofer,None,Norwich_terrier,0.2644829999999999,1102.0,2937.0
708109389455101952,2016-03-11 01:56:49+00:00,remington,10,10,floofer,None,Staffordshire_bullterrier,0.5161060000000001,610.0,2124.0
708026248782585858,2016-03-10 20:26:26+00:00,none,13,10,floofer,None,malinois,0.7864680000000001,2166.0,4799.0
707995814724026368,2016-03-10 18:25:30+00:00,farfle,12,10,floofer,None,none,0.0,1273.0,3385.0
707969809498152960,2016-03-10 16:42:10+00:00,rufus,11,10,floofer,None,toy_poodle,0.908491,1097.0,2941.0
707776935007539200,2016-03-10 03:55:45+00:00,sadie,11,10,floofer,None,miniature_pinscher,0.890426,1079.0,3593.0
707741517457260545,2016-03-10 01:35:01+00:00,none,10,10,floofer,None,whippet,0.738371,696.0,2718.0
707738799544082433,2016-03-10 01:24:13+00:00,none,12,10,floofer,None,,,,
707693576495472641,2016-03-09 22:24:31+00:00,jiminus,7,10,floofer,None,none,0.0,1133.0,3765.0
707629649552134146,2016-03-09 18:10:30+00:00,none,10,10,floofer,None,,,,
707610948723478529,2016-03-09 16:56:11+00:00,harper,12,10,floofer,None,golden_retriever,0.383223,7236.0,18557.0
707420581654872064,2016-03-09 04:19:44+00:00,keurig,4,10,floofer,None,kuvasz,0.149391,789.0,2499.0
707411934438625280,2016-03-09 03:45:22+00:00,none,11,10,floofer,None,Lakeland_terrier,0.7382770000000001,673.0,2486.0
707387676719185920,2016-03-09 02:08:59+00:00,clarkus,10,10,floofer,None,Chihuahua,0.888468,1490.0,3835.0
707377100785885184,2016-03-09 01:26:57+00:00,none,9,10,floofer,None,golden_retriever,0.637225,1214.0,3603.0
707315916783140866,2016-03-08 21:23:50+00:00,finnegus,10,10,floofer,None,Bernese_mountain_dog,0.979235,727.0,2698.0
707297311098011648,2016-03-08 20:09:54+00:00,cassie,10,10,floofer,None,Blenheim_spaniel,0.370717,903.0,3022.0
707059547140169728,2016-03-08 04:25:07+00:00,cupcake,11,10,floofer,None,Samoyed,0.8973120000000001,759.0,2796.0
707038192327901184,2016-03-08 03:00:15+00:00,kathmandu,10,10,floofer,None,pug,0.642426,900.0,2404.0
707021089608753152,2016-03-08 01:52:18+00:00,tucker,12,10,floofer,None,cocker_spaniel,0.559658,1540.0,4433.0
707014260413456384,2016-03-08 01:25:10+00:00,ellie,11,10,floofer,None,Chihuahua,0.58378,664.0,2502.0
706904523814649856,2016-03-07 18:09:06+00:00,none,13,10,floofer,None,,,,
706901761596989440,2016-03-07 17:58:08+00:00,elliot,3,10,floofer,None,none,0.0,680.0,2264.0
706681918348251136,2016-03-07 03:24:33+00:00,katie,12,10,floofer,None,toy_poodle,0.717584,1103.0,3627.0
706644897839910912,2016-03-07 00:57:27+00:00,shadow,9,10,floofer,None,Chihuahua,0.132928,1224.0,2814.0
706593038911545345,2016-03-06 21:31:22+00:00,none,10,10,floofer,None,none,0.0,718.0,2363.0
706538006853918722,2016-03-06 17:52:42+00:00,oliver,11,10,floofer,None,chow,0.541794,1580.0,3778.0
706516534877929472,2016-03-06 16:27:23+00:00,none,12,10,floofer,None,golden_retriever,0.7726850000000001,1150.0,3404.0
706346369204748288,2016-03-06 05:11:12+00:00,koda,12,10,floofer,None,Tibetan_mastiff,0.956462,1035.0,3768.0
706310011488698368,2016-03-06 02:46:44+00:00,none,12,10,floofer,None,Pembroke,0.6981649999999999,9034.0,23443.0
706291001778950144,2016-03-06 01:31:11+00:00,none,11,10,floofer,None,Border_terrier,0.587101,522.0,1861.0
706265994973601792,2016-03-05 23:51:49+00:00,kara,11,10,floofer,None,papillon,0.743715,1030.0,2979.0
706169069255446529,2016-03-05 17:26:40+00:00,none,12,10,floofer,None,,,,
706166467411222528,2016-03-05 17:16:20+00:00,dexter,7,10,floofer,None,Samoyed,0.430418,1819.0,5636.0
706153300320784384,2016-03-05 16:24:01+00:00,layla,13,10,floofer,None,,,,
705975130514706432,2016-03-05 04:36:02+00:00,adele,10,10,floofer,None,Staffordshire_bullterrier,0.5877640000000001,842.0,3397.0
705970349788291072,2016-03-05 04:17:02+00:00,lucy,12,10,floofer,None,golden_retriever,0.776346,1008.0,3440.0
705898680587526145,2016-03-04 23:32:15+00:00,max,10,10,floofer,None,collie,0.808276,643.0,2597.0
705591895322394625,2016-03-04 03:13:11+00:00,none,11,10,floofer,None,basenji,0.877207,1308.0,3475.0
705475953783398401,2016-03-03 19:32:29+00:00,zara,12,10,floofer,None,golden_retriever,0.908784,1045.0,3231.0
705442520700944385,2016-03-03 17:19:38+00:00,cooper,12,10,floofer,None,Great_Pyrenees,0.309106,1859.0,4877.0
705428427625635840,2016-03-03 16:23:38+00:00,ambrose,11,10,floofer,None,Chihuahua,0.774792,1931.0,4188.0
705239209544720384,2016-03-03 03:51:44+00:00,jimothy,11,10,floofer,None,Chihuahua,0.15795,854.0,3290.0
705223444686888960,2016-03-03 02:49:06+00:00,bode,9,10,floofer,None,Chesapeake_Bay_retriever,0.0773733,900.0,2829.0
705102439679201280,2016-03-02 18:48:16+00:00,terrenth,10,10,floofer,None,collie,0.457672,585.0,2342.0
705066031337840642,2016-03-02 16:23:36+00:00,reese,12,10,floofer,None,Airedale,0.868658,683.0,2378.0
704859558691414016,2016-03-02 02:43:09+00:00,a,10,10,floofer,None,pug,0.284428,612.0,2462.0
704847917308362754,2016-03-02 01:56:53+00:00,none,12,10,floofer,None,golden_retriever,0.85724,1727.0,5594.0
704819833553219584,2016-03-02 00:05:17+00:00,chesterson,7,10,floofer,None,none,0.0,1136.0,2906.0
704761120771465216,2016-03-01 20:11:59+00:00,none,13,10,floofer,None,Chihuahua,0.100418,3257.0,7283.0
704499785726889984,2016-03-01 02:53:32+00:00,none,12,10,floofer,None,Chihuahua,0.3765409999999999,1124.0,3212.0
704480331685040129,2016-03-01 01:36:14+00:00,lucia,11,10,floofer,None,Samoyed,0.979206,1197.0,3723.0
704364645503647744,2016-02-29 17:56:32+00:00,bisquick,12,10,floofer,None,Pembroke,0.980695,3999.0,8804.0
704347321748819968,2016-02-29 16:47:42+00:00,ralphson,10,10,floofer,None,Brittany_spaniel,0.0829173,393.0,1729.0
704134088924532736,2016-02-29 02:40:23+00:00,none,12,10,floofer,None,,,,
704113298707505153,2016-02-29 01:17:46+00:00,stanley,8,10,floofer,None,none,0.0,629.0,2031.0
703774238772166656,2016-02-28 02:50:28+00:00,none,10,10,floofer,None,Labrador_retriever,0.990119,526.0,2020.0
703769065844768768,2016-02-28 02:29:55+00:00,none,10,10,floofer,None,boxer,0.838994,1276.0,3621.0
703631701117943808,2016-02-27 17:24:05+00:00,bella,11,10,floofer,None,none,0.0,772.0,2853.0
703611486317502464,2016-02-27 16:03:45+00:00,scooter,10,10,floofer,None,Pembroke,0.756441,1709.0,4229.0
703407252292673536,2016-02-27 02:32:12+00:00,none,10,10,floofer,None,none,0.0,786.0,2685.0
